Beauhurst company URL,Beauhurst deal URL,Company name,Deal date,Verified investment amount (converted to GBP),Amount raised (converted to GBP)
https://platform.beauhurst.com/company/djvkap/,https://platform.beauhurst.com/transaction/fundraising/xbxu/,SexToii,2017/4/1,75000,75000.00144
https://platform.beauhurst.com/company/wb4dev/,https://platform.beauhurst.com/transaction/fundraising/7jby/,Red Dog Music,2017/7/7,30000,29999.52
https://platform.beauhurst.com/company/5ejqfn/,https://platform.beauhurst.com/transaction/fundraising/3yze/,Aegis Data,2016/9/2,1992000,1992000
https://platform.beauhurst.com/company/5ejqfn/,https://platform.beauhurst.com/transaction/fundraising/iy7b/,Aegis Data,2017/6/27,1457613,1457613
https://platform.beauhurst.com/company/sqid53/,https://platform.beauhurst.com/transaction/fundraising/q7nt/,Skipel,2016/12/12,10000,10000
https://platform.beauhurst.com/company/9e6t9k/,https://platform.beauhurst.com/transaction/fundraising/pbuj/,RentalsCombined.net,2014/12/3,510000,510000
https://platform.beauhurst.com/company/9e6t9k/,https://platform.beauhurst.com/transaction/fundraising/nbgx/,RentalsCombined.net,2016/3/29,210000,210000
https://platform.beauhurst.com/company/9e6t9k/,https://platform.beauhurst.com/transaction/fundraising/u4bx/,RentalsCombined.net,2016/9/30,655000,655000
https://platform.beauhurst.com/company/9e6t9k/,https://platform.beauhurst.com/transaction/fundraising/hpa3/,RentalsCombined.net,2017/4/11,550004,550004
https://platform.beauhurst.com/company/c6iphm/,https://platform.beauhurst.com/transaction/fundraising/mync/,Katchy Products,2017/1/6,20000,20000
https://platform.beauhurst.com/company/6hu9im/,https://platform.beauhurst.com/transaction/fundraising/qmuw/,Barcroft Media,2017/6/27,99992,99991.92
https://platform.beauhurst.com/company/pwfn2c/,https://platform.beauhurst.com/transaction/fundraising/rxc6/,WOW,2017/6/23,530511,530510.9
https://platform.beauhurst.com/company/tusd9c/,https://platform.beauhurst.com/transaction/fundraising/qrv4/,Tricouni,2016/9/6,532900,532900
https://platform.beauhurst.com/company/tusd9c/,https://platform.beauhurst.com/transaction/fundraising/wfn4/,Tricouni,2017/7/7,229700,229700
https://platform.beauhurst.com/company/4yvwm3/,https://platform.beauhurst.com/transaction/fundraising/bp6i/,EarlyAce,2016/12/15,109984,109983.764
https://platform.beauhurst.com/company/nwa6gg/,https://platform.beauhurst.com/transaction/fundraising/i79z/,Nava Finance,2017/1/5,1359983,1359983.135
https://platform.beauhurst.com/company/t53rfz/,https://platform.beauhurst.com/transaction/fundraising/x7j6/,Steak of the Art,2014/10/31,550249,550248.72
https://platform.beauhurst.com/company/t53rfz/,https://platform.beauhurst.com/transaction/fundraising/e9k2/,Steak of the Art,2017/6/30,99991,99990.909
https://platform.beauhurst.com/company/z5rcud/,https://platform.beauhurst.com/transaction/fundraising/zj7h/,Equal Pay Legal,2017/7/3,799986,799986
https://platform.beauhurst.com/company/pds73j/,https://platform.beauhurst.com/transaction/fundraising/75pv/,uVue,2016/8/15,37496,37495.846
https://platform.beauhurst.com/company/n6s97f/,https://platform.beauhurst.com/transaction/fundraising/wcws/,FastMarkets,2011/9/6,37000,37000
https://platform.beauhurst.com/company/n6s97f/,https://platform.beauhurst.com/transaction/fundraising/qv2s/,FastMarkets,2012/1/26,173080,173080.32
https://platform.beauhurst.com/company/n6s97f/,https://platform.beauhurst.com/transaction/fundraising/zvm5/,FastMarkets,2014/2/12,33000,33000
https://platform.beauhurst.com/company/n6s97f/,https://platform.beauhurst.com/transaction/fundraising/xce5/,FastMarkets,2015/3/4,40000,40000
https://platform.beauhurst.com/company/4kz6d9/,https://platform.beauhurst.com/transaction/fundraising/943c/,Gig FM,2017/7/7,465004,465003.72
https://platform.beauhurst.com/company/4zj7i5/,https://platform.beauhurst.com/transaction/fundraising/qp3r/,Giltech,2012/8/6,,500000
https://platform.beauhurst.com/company/bphygf/,https://platform.beauhurst.com/transaction/fundraising/8834/,Limejump,2017/7/26,3078358,3000000
https://platform.beauhurst.com/company/zu5wbf/,https://platform.beauhurst.com/transaction/fundraising/hd5c/,Pure Benefits,2017/6/20,399996,399996.19
https://platform.beauhurst.com/company/swuk8d/,https://platform.beauhurst.com/transaction/fundraising/pa9r/,Brolly,2017/7/27,999870,1000000
https://platform.beauhurst.com/company/uyaf6r/,https://platform.beauhurst.com/transaction/fundraising/3f83/,UK Bond Network,2016/10/7,999999,999999.06
https://platform.beauhurst.com/company/2xzcmc/,https://platform.beauhurst.com/transaction/fundraising/fp8a/,MAST Energy,2015/12/23,198014,198014
https://platform.beauhurst.com/company/aamxe6/,https://platform.beauhurst.com/transaction/fundraising/c4w9/,Quick Release,2017/7/11,50708,50708.244
https://platform.beauhurst.com/company/u8ygqb/,https://platform.beauhurst.com/transaction/fundraising/6rmi/,Cake Solutions,2014/1/28,12500,12500
https://platform.beauhurst.com/company/u8ygqb/,https://platform.beauhurst.com/transaction/fundraising/2r27/,Cake Solutions,2017/7/20,13392,13392
https://platform.beauhurst.com/company/7mf3i4/,https://platform.beauhurst.com/transaction/fundraising/i75b/,Canny,2017/7/26,,180460
https://platform.beauhurst.com/company/wm4jb7/,https://platform.beauhurst.com/transaction/fundraising/vsbi/,Tonguesten,2014/1/1,,40000
https://platform.beauhurst.com/company/38vh5d/,https://platform.beauhurst.com/transaction/fundraising/x57r/,Cyberlytic,2015/11/26,,33109.9
https://platform.beauhurst.com/company/mwtbyv/,https://platform.beauhurst.com/transaction/fundraising/765n/,Obsidian Solutions,2017/5/11,375102,375101.72
https://platform.beauhurst.com/company/eqbgbz/,https://platform.beauhurst.com/transaction/fundraising/yc87/,Talent Deck,2017/7/19,22007,22006.53971
https://platform.beauhurst.com/company/57pjf3/,https://platform.beauhurst.com/transaction/fundraising/izuu/,Kit for Kids,2017/7/31,,3700000
https://platform.beauhurst.com/company/2hvwvy/,https://platform.beauhurst.com/transaction/fundraising/zg7v/,Monreal London,2017/6/23,1617784,850220
https://platform.beauhurst.com/company/kjpy93/,https://platform.beauhurst.com/transaction/fundraising/qcyb/,Dead Right,2017/7/20,208662,208661.8
https://platform.beauhurst.com/company/vaei4e/,https://platform.beauhurst.com/transaction/fundraising/9mz8/,Tipps,2017/7/25,9000,9000
https://platform.beauhurst.com/company/p67bnp/,https://platform.beauhurst.com/transaction/fundraising/uaca/,Carspring,2017/8/1,,3700000
https://platform.beauhurst.com/company/cikcpe/,https://platform.beauhurst.com/transaction/fundraising/u2dv/,Snatch,2017/4/24,599797,599797.14
https://platform.beauhurst.com/company/7vskng/,https://platform.beauhurst.com/transaction/fundraising/5zu5/,esa,2017/3/16,42026,42026.48
https://platform.beauhurst.com/company/hdyz3k/,https://platform.beauhurst.com/transaction/fundraising/6b9p/,Anya Hindmarch,2017/9/29,11000127,10000000
https://platform.beauhurst.com/company/5w6xby/,https://platform.beauhurst.com/transaction/fundraising/rn9h/,The Booking Factory,2016/12/21,7522,7522.35
https://platform.beauhurst.com/company/z96ppk/,https://platform.beauhurst.com/transaction/fundraising/j5sh/,Folio,2015/9/27,160000,159999.7
https://platform.beauhurst.com/company/z96ppk/,https://platform.beauhurst.com/transaction/fundraising/tj3h/,Folio,2017/5/27,455121,455121
https://platform.beauhurst.com/company/3652sw/,https://platform.beauhurst.com/transaction/fundraising/73pf/,Joe Public,2016/11/25,50000,50000
https://platform.beauhurst.com/company/5mf42y/,https://platform.beauhurst.com/transaction/fundraising/pcyq/,Neyber,2017/8/2,5000097,21000000
https://platform.beauhurst.com/company/bnrs8j/,https://platform.beauhurst.com/transaction/fundraising/uvzv/,Eye-Tech IT,2015/1/26,41500,41500
https://platform.beauhurst.com/company/cjrbr5/,https://platform.beauhurst.com/transaction/fundraising/nc4v/,Oxtex,2016/12/2,1500008,1500000
https://platform.beauhurst.com/company/zu5wbt/,https://platform.beauhurst.com/transaction/fundraising/z8u3/,Trader Training Hub,2017/5/2,25000,25000.00001
https://platform.beauhurst.com/company/itcuj7/,https://platform.beauhurst.com/transaction/fundraising/9gqf/,Younger Homes Windows,2016/12/1,201600,201600
https://platform.beauhurst.com/company/3vfrx6/,https://platform.beauhurst.com/transaction/fundraising/xt5q/,Romax Technology,2012/2/2,9250066,9250065.5
https://platform.beauhurst.com/company/9nrwwd/,https://platform.beauhurst.com/transaction/fundraising/pdwa/,Prism DM,2017/8/2,,
https://platform.beauhurst.com/company/fv4mw7/,https://platform.beauhurst.com/transaction/fundraising/fmj2/,ScreenLimit,2017/8/3,149996,150000
https://platform.beauhurst.com/company/3amjd5/,https://platform.beauhurst.com/transaction/fundraising/jr2j/,Vintage Entertainment,2017/4/20,115500,115500
https://platform.beauhurst.com/company/tuigmr/,https://platform.beauhurst.com/transaction/fundraising/npvm/,Custom Gateway,2017/4/27,215130,215130
https://platform.beauhurst.com/company/7ubvsi/,https://platform.beauhurst.com/transaction/fundraising/23sm/,Petrotechnics,2017/6/29,798481,798481.15
https://platform.beauhurst.com/company/w4svzm/,https://platform.beauhurst.com/transaction/fundraising/guca/,Dojo,2015/12/15,5499731,5499731.25
https://platform.beauhurst.com/company/79cxhh/,https://platform.beauhurst.com/transaction/fundraising/qgj7/,MeiraGTx,2015/9/16,7574321,7574320.726
https://platform.beauhurst.com/company/79cxhh/,https://platform.beauhurst.com/transaction/fundraising/zgfi/,MeiraGTx,2016/2/18,15616877,15616877.05
https://platform.beauhurst.com/company/dgq4aj/,https://platform.beauhurst.com/transaction/fundraising/8nze/,Thorsager,2017/7/13,22000,22000
https://platform.beauhurst.com/company/6eui5p/,https://platform.beauhurst.com/transaction/fundraising/fnwx/,GetPTfit,2017/8/8,150000,150000
https://platform.beauhurst.com/company/p72uah/,https://platform.beauhurst.com/transaction/fundraising/d2h2/,Compass News,2017/1/12,100000,100000
https://platform.beauhurst.com/company/2bk88v/,https://platform.beauhurst.com/transaction/fundraising/sn3r/,HOKO,2017/7/19,445678,445678.0033
https://platform.beauhurst.com/company/qqrmn7/,https://platform.beauhurst.com/transaction/fundraising/pps4/,Faraday Grid,2017/8/3,1926423,1926422.708
https://platform.beauhurst.com/company/339rim/,https://platform.beauhurst.com/transaction/fundraising/5f67/,Joosr,2017/3/31,150661,150660.8
https://platform.beauhurst.com/company/p3syqq/,https://platform.beauhurst.com/transaction/fundraising/f2yt/,Symphony Ventures,2017/8/9,1400000,3458638.526
https://platform.beauhurst.com/company/jbx8k8/,https://platform.beauhurst.com/transaction/fundraising/tdf3/,Cadouu,2017/7/5,150000,149999.9538
https://platform.beauhurst.com/company/45fs5c/,https://platform.beauhurst.com/transaction/fundraising/utb9/,Future Energy,2017/1/25,1465000,1465000
https://platform.beauhurst.com/company/8uixkh/,https://platform.beauhurst.com/transaction/fundraising/5qyn/,Service Works Group,2016/2/8,34440,34439.71
https://platform.beauhurst.com/company/ptsbrp/,https://platform.beauhurst.com/transaction/fundraising/i2wk/,Mirriad,2017/7/24,1428144,1428143.96
https://platform.beauhurst.com/company/7xd3kg/,https://platform.beauhurst.com/transaction/fundraising/8uib/,Vysiion,2017/6/30,800000,800000
https://platform.beauhurst.com/company/cdbtii/,https://platform.beauhurst.com/transaction/fundraising/pc7f/,Wealthify,2017/7/7,663414,661438
https://platform.beauhurst.com/company/ttqf34/,https://platform.beauhurst.com/transaction/fundraising/dbk9/,iRaw Healthy Habits,2017/4/5,75008,75008.34
https://platform.beauhurst.com/company/mtanit/,https://platform.beauhurst.com/transaction/fundraising/h2vq/,AJD Properties,2016/6/1,40000,40000
https://platform.beauhurst.com/company/z5hp3q/,https://platform.beauhurst.com/transaction/fundraising/p7n8/,Grub Club,2017/7/4,74819,74818.76101
https://platform.beauhurst.com/company/zd4cy8/,https://platform.beauhurst.com/transaction/fundraising/dwgd/,Jambo,2016/6/28,119991,119991
https://platform.beauhurst.com/company/2mqpzv/,https://platform.beauhurst.com/transaction/fundraising/y9h9/,iForce,2002/4/10,,5000000
https://platform.beauhurst.com/company/2mqpzv/,https://platform.beauhurst.com/transaction/fundraising/m2hw/,iForce,2010/3/20,1303638,1303638.19
https://platform.beauhurst.com/company/2mqpzv/,https://platform.beauhurst.com/transaction/fundraising/5ifw/,iForce,2010/11/30,487975,487974.6
https://platform.beauhurst.com/company/2mqpzv/,https://platform.beauhurst.com/transaction/fundraising/yija/,iForce,2012/6/28,721802,721802
https://platform.beauhurst.com/company/kdf89w/,https://platform.beauhurst.com/transaction/fundraising/4gwj/,Optomany,2017/4/28,1266671,1266671.389
https://platform.beauhurst.com/company/vpi89n/,https://platform.beauhurst.com/transaction/fundraising/5me9/,Proseal,2017/7/24,74950,74949.9
https://platform.beauhurst.com/company/cxeuea/,https://platform.beauhurst.com/transaction/fundraising/v9c2/,Tawr,2017/8/14,,
https://platform.beauhurst.com/company/3sbavn/,https://platform.beauhurst.com/transaction/fundraising/qwmj/,Portal,2011/9/30,94050,94050
https://platform.beauhurst.com/company/avhaez/,https://platform.beauhurst.com/transaction/fundraising/sv9v/,House Network,2012/11/5,200002,200001.6
https://platform.beauhurst.com/company/avhaez/,https://platform.beauhurst.com/transaction/fundraising/gc5v/,House Network,2015/8/26,250000,250000
https://platform.beauhurst.com/company/avhaez/,https://platform.beauhurst.com/transaction/fundraising/hcrq/,House Network,2016/3/25,2900000,2900000
https://platform.beauhurst.com/company/bgau6z/,https://platform.beauhurst.com/transaction/fundraising/pxxx/,UKRD Group,2014/6/10,129525,129525.25
https://platform.beauhurst.com/company/nqzehe/,https://platform.beauhurst.com/transaction/fundraising/djx9/,Surestream Petroleum,2009/11/16,38112,38112.00809
https://platform.beauhurst.com/company/nqzehe/,https://platform.beauhurst.com/transaction/fundraising/h569/,Surestream Petroleum,2010/3/9,7408850,7408850.415
https://platform.beauhurst.com/company/nqzehe/,https://platform.beauhurst.com/transaction/fundraising/g5c3/,Surestream Petroleum,2012/12/26,6791376,6791375.847
https://platform.beauhurst.com/company/nqzehe/,https://platform.beauhurst.com/transaction/fundraising/sj83/,Surestream Petroleum,2014/5/5,1482133,1482132.504
https://platform.beauhurst.com/company/nqzehe/,https://platform.beauhurst.com/transaction/fundraising/pktz/,Surestream Petroleum,2015/4/21,8393,8393.033372
https://platform.beauhurst.com/company/sitryh/,https://platform.beauhurst.com/transaction/fundraising/ngsg/,Gauge,2017/3/29,21302,21302
https://platform.beauhurst.com/company/ksquk9/,https://platform.beauhurst.com/transaction/fundraising/qsbu/,Enclothed,2016/11/10,889999,889998.7306
https://platform.beauhurst.com/company/buxw4i/,https://platform.beauhurst.com/transaction/fundraising/j883/,Charles Derby,2017/6/9,,
https://platform.beauhurst.com/company/ifrnxp/,https://platform.beauhurst.com/transaction/fundraising/vtiv/,Ziylo,2017/8/11,104800,104800
https://platform.beauhurst.com/company/bwdu8p/,https://platform.beauhurst.com/transaction/fundraising/3pcw/,taxforward,2017/7/3,168102,168102
https://platform.beauhurst.com/company/bm59um/,https://platform.beauhurst.com/transaction/fundraising/nbig/,Catalyst,2017/3/27,32500,32500
https://platform.beauhurst.com/company/cgjbn3/,https://platform.beauhurst.com/transaction/fundraising/hpp4/,Waterscan,2010/4/6,960062,960061.86
https://platform.beauhurst.com/company/cgjbn3/,https://platform.beauhurst.com/transaction/fundraising/pmx5/,Waterscan,2014/2/28,599917,599917.32
https://platform.beauhurst.com/company/cgjbn3/,https://platform.beauhurst.com/transaction/fundraising/kt65/,Waterscan,2016/7/26,650072,650072.22
https://platform.beauhurst.com/company/cgjbn3/,https://platform.beauhurst.com/transaction/fundraising/gvxy/,Waterscan,2017/7/25,300067,300066.52
https://platform.beauhurst.com/company/dhsmc5/,https://platform.beauhurst.com/transaction/fundraising/rre7/,people.io,2017/8/10,1130921,1130920.74
https://platform.beauhurst.com/company/5dx2xv/,https://platform.beauhurst.com/transaction/fundraising/vkqf/,DPS,2010/10/21,4762837,4762837.151
https://platform.beauhurst.com/company/fh7zsj/,https://platform.beauhurst.com/transaction/fundraising/kcj7/,Engenie,2017/8/18,,1471365
https://platform.beauhurst.com/company/338jrs/,https://platform.beauhurst.com/transaction/fundraising/zatz/,EveryCloud,2014/3/31,86300,86299.98593
https://platform.beauhurst.com/company/qtyxz5/,https://platform.beauhurst.com/transaction/fundraising/3inp/,Panic House Films,2016/7/19,188000,188000
https://platform.beauhurst.com/company/5nuq64/,https://platform.beauhurst.com/transaction/fundraising/cpak/,Swoon Editions,2017/5/31,15099984,15099984.41
https://platform.beauhurst.com/company/g4davd/,https://platform.beauhurst.com/transaction/fundraising/ntqb/,Technologistics,2017/5/12,360000,360000
